continent,year,month,US_imports,US_exports,US_trade_deficit,US_ unemployment_rate,US_housing_price_index,number_of_covid_cases_US,number_of_covid_deaths,global_container_freight_index
Canada,2003,Nov,18640.4937,14598.22213,-4042.27157,5.8,179.39,0,0,
Canada,2003,Dec,18354.21782,13834.01508,-4520.20274,5.7,180.26,0,0,
Canada,2004,Jan,18925.75297,13315.84789,-5609.90508,5.7,180.77,0,0,
Canada,2004,Feb,19356.61631,14398.63964,-4957.97667,5.6,182.32,0,0,
Canada,2004,Mar,22483.16417,17227.01176,-5256.15241,5.8,184.32,0,0,
Canada,2004,Apr,21498.63366,16026.97355,-5471.66011,5.6,186.51,0,0,
Canada,2004,May,21250.07396,16311.38999,-4938.68397,5.6,189.16,0,0,
Canada,2004,Jun,23250.82464,16433.05455,-6817.77009,5.6,191.73,0,0,
Canada,2004,Jul,19776.52022,13863.82094,-5912.69928,5.5,193.33,0,0,
Canada,2004,Aug,22018.28397,16069.49161,-5948.79236,5.4,194.62,0,0,
Canada,2004,Sep,21688.07369,16633.09908,-5054.97461,5.4,195.7,0,0,
Canada,2004,Oct,22410.85857,16969.40505,-5441.45352,5.5,196.61,0,0,
Canada,2004,Nov,22875.48467,16675.50255,-6199.98212,5.4,197.64,0,0,
Canada,2004,Dec,20825.54911,15955.62972,-4869.91939,5.4,198.63,0,0,
Canada,2005,Jan,21839.49523,15568.41179,-6271.08344,5.3,199.26,0,0,
Canada,2005,Feb,21502.54791,16092.26463,-5410.28328,5.4,201.03,0,0,
Canada,2005,Mar,24009.54836,18919.81914,-5089.72922,5.2,203.88,0,0,
Canada,2005,Apr,23457.96748,18105.23538,-5352.7321,5.2,206.49,0,0,
Canada,2005,May,23527.72135,18327.07816,-5200.64319,5.1,209.21,0,0,
Canada,2005,Jun,23672.24686,18684.46132,-4987.78554,5,211.77,0,0,
Canada,2005,Jul,21087.25929,14719.57465,-6367.68464,5,213.8,0,0,
Canada,2005,Aug,25041.27032,18250.14066,-6791.12966,4.9,215.23,0,0,
Canada,2005,Sep,25949.9155,18368.26182,-7581.65368,5,216.6,0,0,
Canada,2005,Oct,27725.01603,18746.50167,-8978.51436,5,217.15,0,0,
Canada,2005,Nov,26382.72479,18417.32224,-7965.40255,5,217.71,0,0,
Canada,2005,Dec,26188.58003,17699.61791,-8488.96212,4.9,218.11,0,0,
Canada,2006,Jan,25965.86806,17261.09118,-8704.77688,4.7,218.61,0,0,
Canada,2006,Feb,23750.04341,17930.94071,-5819.1027,4.8,219.59,0,0,
Canada,2006,Mar,26477.66563,21153.32832,-5324.33731,4.7,221.24,0,0,
Canada,2006,Apr,24836.7572,19102.46941,-5734.28779,4.7,222.66,0,0,
Canada,2006,May,26459.01217,20489.64276,-5969.36941,4.6,224.42,0,0,
Canada,2006,Jun,26544.18887,20874.72168,-5669.46719,4.6,225.23,0,0,
Canada,2006,Jul,22926.59646,16621.08612,-6305.51034,4.7,224.95,0,0,
Canada,2006,Aug,26299.17944,20287.4989,-6011.68054,4.7,225.47,0,0,
Canada,2006,Sep,24966.34983,19249.05657,-5717.29326,4.5,224.66,0,0,
Canada,2006,Oct,25080.7719,19975.23318,-5105.53872,4.4,224.27,0,0,
Canada,2006,Nov,25242.01493,19730.01101,-5512.00392,4.5,223.97,0,0,
Canada,2006,Dec,23889.41137,17980.93375,-5908.47762,4.4,223.02,0,0,
Canada,2007,Jan,25114.80099,17803.55524,-7311.24575,4.6,222.91,0,0,
Canada,2007,Feb,23678.81066,18334.47823,-5344.33243,4.5,223.59,0,0,
Canada,2007,Mar,27237.59185,22006.79758,-5230.79427,4.4,225.32,0,0,
Canada,2007,Apr,26083.91692,20219.83466,-5864.08226,4.5,226.5,0,0,
Canada,2007,May,26920.07218,21792.55775,-5127.51443,4.4,226.77,0,0,
Canada,2007,Jun,27837.40319,21767.48081,-6069.92238,4.6,226.72,0,0,
Canada,2007,Jul,24609.57909,18771.96771,-5837.61138,4.7,225.44,0,0,
Canada,2007,Aug,26902.75092,21378.95785,-5523.79307,4.6,224.22,0,0,
Canada,2007,Sep,26390.72425,21054.95267,-5335.77158,4.7,222.51,0,0,
Canada,2007,Oct,28714.35781,23299.68955,-5414.66826,4.7,220.12,0,0,
Canada,2007,Nov,28010.52862,22652.10372,-5358.4249,4.7,217.61,0,0,
Canada,2007,Dec,25556.22614,19805.7688,-5750.45734,5,215.35,0,0,
Canada,2008,Jan,27359.07973,20485.58518,-6873.49455,5,212.62,0,0,
Canada,2008,Feb,27499.00225,21255.83661,-6243.16564,4.9,211.87,0,0,
Canada,2008,Mar,29968.01997,22978.23315,-6989.78682,5.1,210.78,0,0,
Canada,2008,Apr,31232.59974,23463.78715,-7768.81259,5,209.71,0,0,
Canada,2008,May,30270.77844,24386.50378,-5884.27466,5.4,208.8,0,0,
Canada,2008,Jun,31285.34026,23741.36534,-7543.97492,5.6,208.32,0,0,
Canada,2008,Jul,32208.39712,22325.36872,-9883.0284,5.8,206.24,0,0,
Canada,2008,Aug,29994.42253,22075.57601,-7918.84652,6.1,203.88,0,0,
Canada,2008,Sep,29653.56966,22294.24448,-7359.32518,6.1,201.25,0,0,
Canada,2008,Oct,27707.27679,22058.74892,-5648.52787,6.5,199.1,0,0,
Canada,2008,Nov,22602.90802,19172.3807,-3430.52732,6.8,194.7,0,0,
Canada,2008,Dec,19710.03087,16912.2035,-2797.82737,7.3,192.95,0,0,
Canada,2009,Jan,17552.98778,14733.58158,-2819.4062,7.8,193.61,0,0,
Canada,2009,Feb,17262.05992,15507.57622,-1754.4837,8.3,194.34,0,0,
Canada,2009,Mar,17894.88733,16924.44572,-970.44161,8.7,192.71,0,0,
Canada,2009,Apr,17211.15646,16151.08737,-1060.06909,9,192.84,0,0,
Canada,2009,May,16398.79706,16090.38807,-308.40899,9.4,194.22,0,0,
Canada,2009,Jun,18549.45556,16817.07601,-1732.37955,9.5,195,0,0,
Canada,2009,Jul,18763.3584,16453.50377,-2309.85463,9.5,194.31,0,0,
Canada,2009,Aug,19230.28109,17638.75065,-1591.53044,9.6,193.65,0,0,
Canada,2009,Sep,19912.68216,18392.13483,-1520.54733,9.8,192.58,0,0,
Canada,2009,Oct,21229.22711,18830.72088,-2398.50623,10,192.47,0,0,
Canada,2009,Nov,20395.45895,18586.12754,-1809.33141,9.9,192.29,0,0,
Canada,2009,Dec,21848.09717,18532.56258,-3315.53459,9.9,189,0,0,
Canada,2010,Jan,21653.83633,17238.67323,-4415.1631,9.8,188.07,0,0,
Canada,2010,Feb,21233.21144,18545.02586,-2688.18558,9.8,187.6,0,0,
Canada,2010,Mar,24316.31142,22189.19489,-2127.11653,9.9,188.16,0,0,
Canada,2010,Apr,23656.97505,20970.19565,-2686.7794,9.9,189.9,0,0,
Canada,2010,May,23658.13204,21371.31336,-2286.81868,9.6,191.57,0,0,
Canada,2010,Jun,24693.61604,22275.22279,-2418.39325,9.4,190.62,0,0,
Canada,2010,Jul,21299.57478,19643.93992,-1655.63486,9.4,189.45,0,0,
Canada,2010,Aug,23457.0031,21214.16719,-2242.83591,9.5,188.66,0,0,
Canada,2010,Sep,23041.41381,21834.57987,-1206.83394,9.5,186.03,0,0,
Canada,2010,Oct,23444.45083,22205.15184,-1239.29899,9.4,185.71,0,0,
Canada,2010,Nov,22909.19137,21101.2701,-1807.92127,9.8,184.42,0,0,
Canada,2010,Dec,24273.01677,20667.72461,-3605.29216,9.3,181.6,0,0,
Canada,2011,Jan,24793.24124,20650.57686,-4142.66438,9.1,179.52,0,0,
Canada,2011,Feb,23221.38196,20507.86048,-2713.52148,9,178.07,0,0,
Canada,2011,Mar,28305.64567,25698.47843,-2607.16724,9,176.99,0,0,
Canada,2011,Apr,25936.40325,23868.76153,-2067.64172,9.1,178.97,0,0,
Canada,2011,May,26965.16881,24479.8048,-2485.36401,9,180.27,0,0,
Canada,2011,Jun,26857.57076,24297.67185,-2559.89891,9.1,181.88,0,0,
Canada,2011,Jul,25446.38038,22250.22307,-3196.15731,9,182.16,0,0,
Canada,2011,Aug,27147.93853,24982.56508,-2165.37345,9,181.02,0,0,
Canada,2011,Sep,27234.69185,23959.30835,-3275.3835,9,181.22,0,0,
Canada,2011,Oct,26681.278,24578.94093,-2102.33707,8.8,179.49,0,0,
Canada,2011,Nov,26176.95962,23299.42293,-2877.53669,8.6,179.7,0,0,
Canada,2011,Dec,26558.09321,22717.91652,-3840.17669,8.5,178.76,0,0,
Canada,2012,Jan,26786.98551,22078.48382,-4708.50169,8.3,176.95,0,0,
Canada,2012,Feb,26230.5614,23510.00055,-2720.56085,8.3,177.43,0,0,
Canada,2012,Mar,29184.99862,26418.44164,-2766.55698,8.2,180.12,0,0,
Canada,2012,Apr,27802.76705,24495.60357,-3307.16348,8.2,182.65,0,0,
Canada,2012,May,27612.77961,25912.56517,-1700.21444,8.2,185.61,0,0,
Canada,2012,Jun,27330.87011,25857.64372,-1473.22639,8.2,187.52,0,0,
Canada,2012,Jul,24973.68371,22774.69724,-2198.98647,8.2,187.81,0,0,
Canada,2012,Aug,27027.58368,24835.64762,-2191.93606,8.1,188.22,0,0,
Canada,2012,Sep,26051.97334,24147.86608,-1904.10726,7.8,188.04,0,0,
Canada,2012,Oct,27661.29205,25678.93677,-1982.35528,7.8,188.07,0,0,
Canada,2012,Nov,27751.8088,24679.56841,-3072.24039,7.7,188.26,0,0,
Canada,2012,Dec,25847.7087,22261.07952,-3586.62918,7.9,187.76,0,0,
Canada,2013,Jan,28055.00607,23170.84591,-4884.16016,8,187.95,0,0,
Canada,2013,Feb,25848.36765,23199.3183,-2649.04935,7.7,189.22,0,0,
Canada,2013,Mar,28342.37686,26039.80856,-2302.5683,7.5,192.61,0,0,
Canada,2013,Apr,28527.04662,26209.76042,-2317.2862,7.6,195.26,0,0,
Canada,2013,May,28505.94967,26473.35464,-2032.59503,7.5,198.8,0,0,
Canada,2013,Jun,27099.13696,25393.74087,-1705.39609,7.5,201.28,0,0,
Canada,2013,Jul,26192.31468,23604.52238,-2587.7923,7.3,202.32,0,0,
Canada,2013,Aug,27775.11301,25373.20267,-2401.91034,7.2,201.9,0,0,
Canada,2013,Sep,28168.81494,24881.16262,-3287.65232,7.2,201.89,0,0,
Canada,2013,Oct,29634.43684,27028.74856,-2605.68828,7.2,201.28,0,0,
Canada,2013,Nov,27367.59844,25681.48845,-1686.10999,6.9,200.71,0,0,
Canada,2013,Dec,26987.4836,23698.9156,-3288.568,6.7,200.49,0,0,
Canada,2014,Jan,27705.33445,22576.19084,-5129.14361,6.6,200.12,0,0,
Canada,2014,Feb,26082.94273,23421.91721,-2661.02552,6.7,201.06,0,0,
Canada,2014,Mar,30056.91135,27112.96352,-2943.94783,6.7,203.62,0,0,
Canada,2014,Apr,29284.28598,26608.99558,-2675.2904,6.2,205.79,0,0,
Canada,2014,May,30211.78266,27370.16053,-2841.62213,6.3,208.13,0,0,
Canada,2014,Jun,30160.76818,27602.62267,-2558.14551,6.1,210.51,0,0,
Canada,2014,Jul,29285.94436,26230.0663,-3055.87806,6.2,211.22,0,0,
Canada,2014,Aug,29082.37367,26448.18017,-2634.1935,6.1,210.81,0,0,
Canada,2014,Sep,30813.10475,26831.33432,-3981.77043,5.9,209.96,0,0,
Canada,2014,Oct,30715.27389,28392.84027,-2322.43362,5.7,210,0,0,
Canada,2014,Nov,27058.34055,25465.0274,-1593.31315,5.8,210.26,0,0,
Canada,2014,Dec,28829.06026,24756.65166,-4072.4086,5.6,210.29,0,0,
Canada,2015,Jan,25843.78885,22474.3161,-3369.47275,5.7,209.34,0,0,
Canada,2015,Feb,23265.83933,21845.64006,-1420.19927,5.5,211.29,0,0,
Canada,2015,Mar,25778.35922,25505.97819,-272.38103,5.4,214.01,0,0,
Canada,2015,Apr,24763.00885,24443.78195,-319.2269,5.4,216.22,0,0,
Canada,2015,May,24283.24049,24781.85775,498.61726,5.6,219.39,0,0,
Canada,2015,Jun,27352.21113,24798.34249,-2553.86864,5.3,221.41,0,0,
Canada,2015,Jul,24717.91445,22869.90267,-1848.01178,5.2,222.3,0,0,
Canada,2015,Aug,24816.65357,23023.88659,-1792.76698,5.1,221.62,0,0,
Canada,2015,Sep,25289.20771,23032.58625,-2256.62146,5,221.6,0,0,
Canada,2015,Oct,23669.24061,23841.06227,171.82166,5,221.53,0,0,
Canada,2015,Nov,22912.58272,22403.51668,-509.06604,5.1,221.93,0,0,
Canada,2015,Dec,23613.03394,21834.29821,-1778.73573,5,221.58,0,0,
Canada,2016,Jan,22268.34921,19700.27387,-2568.07534,4.8,221.52,0,0,
Canada,2016,Feb,21813.04555,20904.43776,-908.60779,4.9,222.25,0,0,
Canada,2016,Mar,23179.4253,23252.72461,73.29931,5,226.07,0,0,
Canada,2016,Apr,22220.32844,23349.63299,1129.30455,5.1,228.59,0,0,
Canada,2016,May,23021.95644,23075.08977,53.13333,4.8,231.41,0,0,
Canada,2016,Jun,24231.13691,24254.13835,23.00144,4.9,233.67,0,0,
Canada,2016,Jul,21608.55418,20897.79607,-710.75811,4.8,234.68,0,0,
Canada,2016,Aug,24216.99658,23264.91694,-952.07964,4.9,234.6,0,0,
Canada,2016,Sep,23748.95211,22661.27554,-1087.67657,5,234.77,0,0,
Canada,2016,Oct,23848.17484,22601.3051,-1246.86974,4.9,234.73,0,0,
Canada,2016,Nov,24409.72174,21668.4744,-2741.24734,4.7,235.15,0,0,
Canada,2016,Dec,23153.17219,21104.39984,-2048.77235,4.7,235.25,0,0,
Canada,2017,Jan,24390.1454,20911.90191,-3478.24349,4.7,234.28,0,0,
Canada,2017,Feb,23384.61518,21143.65546,-2240.95972,4.6,236.36,0,0,
Canada,2017,Mar,25997.90976,25001.72598,-996.18378,4.4,240.02,0,0,
Canada,2017,Apr,24153.6786,22772.1322,-1381.5464,4.4,243.33,0,0,
Canada,2017,May,26288.56106,24911.84365,-1376.71741,4.4,246.13,0,0,
Canada,2017,Jun,25891.00759,25171.80652,-719.20107,4.3,247.87,0,0,
Canada,2017,Jul,22800.97124,21812.26941,-988.70183,4.3,248.97,0,0,
Canada,2017,Aug,24905.23409,24529.87777,-375.35632,4.4,249.74,0,0,
Canada,2017,Sep,24211.01122,24128.22051,-82.79071,4.3,249.49,0,0,
Canada,2017,Oct,25655.08616,23943.64512,-1711.44104,4.2,249.39,0,0,
Canada,2017,Nov,26131.35671,25142.45229,-988.90442,4.2,250.28,0,0,
Canada,2017,Dec,25255.84417,23304.29908,-1951.54509,4.1,249.92,0,0,
Canada,2018,Jan,26184.35537,22640.51751,-3543.83786,4,250.98,0,0,
Canada,2018,Feb,23997.42265,23675.30482,-322.11783,4.1,253.74,0,0,
Canada,2018,Mar,26954.2077,27266.55388,312.34618,4,256.61,0,0,
Canada,2018,Apr,26533.32215,25833.65689,-699.66526,4,258.85,0,0,
Canada,2018,May,28163.89057,27066.36198,-1097.52859,3.8,261.88,0,0,
Canada,2018,Jun,28040.3679,26349.22024,-1691.14766,4,263.56,0,0,
Canada,2018,Jul,26834.57037,23707.5413,-3127.02907,3.8,264.4,0,0,
Canada,2018,Aug,27958.94217,25607.54889,-2351.39328,3.8,264.84,0,0,
Canada,2018,Sep,26297.21268,24585.77886,-1711.43382,3.7,264.13,0,0,
Canada,2018,Oct,28054.86188,26194.2772,-1860.58468,3.8,263.95,0,0,
Canada,2018,Nov,25626.61492,24490.49976,-1136.11516,3.8,264.64,0,0,
Canada,2018,Dec,23929.0044,22314.45051,-1614.55389,3.9,263.77,0,0,
Canada,2019,Jan,23350.89076,22683.00402,-667.88674,4,264.58,0,0,1324
Canada,2019,Feb,22961.20885,23191.33144,230.12259,3.8,266.36,0,0,1324
Canada,2019,Mar,27572.34951,26448.46708,-1123.88243,3.8,269.34,0,0,1324
Canada,2019,Apr,26732.56784,25334.4448,-1398.12304,3.6,272.38,0,0,1324
Canada,2019,May,29197.25212,26157.82276,-3039.42936,3.6,275.21,0,0,1324
Canada,2019,Jun,27646.48055,24886.52567,-2759.95488,3.6,276.47,0,0,1324
Canada,2019,Jul,26762.31974,23465.44901,-3296.87073,3.7,277.43,0,0,1342
Canada,2019,Aug,26636.4632,25309.16769,-1327.29551,3.7,277.48,0,0,1350
Canada,2019,Sep,26853.37914,24307.37518,-2546.00396,3.5,278.17,0,0,1279
Canada,2019,Oct,28536.72938,25266.55452,-3270.17486,3.6,278.27,0,0,1238
Canada,2019,Nov,25242.29417,23430.11816,-1812.17601,3.6,278.71,0,0,1290
Canada,2019,Dec,27286.39049,22339.99723,-4946.39326,3.6,279.34,0,0,1446
Canada,2020,Jan,25320.6294,22551.199,-2769.4304,3.5,280.38,4,0,1514
Canada,2020,Feb,24361.49192,23210.39122,-1151.1007,3.5,283.64,66,2,1331
Canada,2020,Mar,25098.93021,23575.28909,-1523.64112,4.4,286.34,212592,4947,1400
Canada,2020,Apr,14954.90189,14735.95551,-218.94638,14.7,288.64,878237,60329,1439
Canada,2020,May,15850.42907,14830.14821,-1020.28086,13.2,289.54,743386,41797,1459
Canada,2020,Jun,20334.60754,20116.37629,-218.23125,11,293.23,860959,20649,1785
Canada,2020,Jul,22340.36936,21264.85677,-1075.51259,10.2,296.61,1940971,30604,1762
Canada,2020,Aug,23761.75971,22840.96793,-920.79178,8.4,300.72,1478495,30610,1946
Canada,2020,Sep,24605.66425,23335.82056,-1269.84369,7.9,304.59,1220261,21822,2247
Canada,2020,Oct,24878.40246,23615.50542,-1262.89704,6.9,307.83,1935667,24008,2231
Canada,2020,Nov,24087.27305,22431.35613,-1655.91692,6.7,310.16,4432394,41976,2443
Canada,2020,Dec,24718.9765,22884.47861,-1834.49789,6.7,312.32,6373304,82375,3143
Canada,2021,Jan,24542.33571,21349.50739,-3192.82832,6.4,315.03,6088193,97856,4087
Canada,2021,Feb,25215.60751,22297.84673,-2917.76078,6.2,319.68,2342966,61920,4302
Canada,2021,Mar,29798.12221,27985.42401,-1812.6982,6,327.16,1795768,32013,4111
Canada,2021,Apr,27470.2752,25119.96599,-2350.30921,6,334.92,1844608,20769,4375
Canada,2021,May,29082.60512,25432.44714,-3650.15798,5.8,342.48,897760,16312,5165
Canada,2021,Jun,32127.10432,26665.58314,-5461.52118,5.9,348.93,392130,9505,6217
Canada,2021,Jul,29978.86677,25695.42831,-4283.43846,5.4,353.89,1378269,9450,8848
Canada,2021,Aug,31068.67949,25774.12353,-5294.55596,5.2,356.45,4245784,33309,10323
Canada,2021,Sep,29790.78409,24638.67369,-5152.1104,4.7,358.8,4101005,54479,10839
Canada,2021,Oct,31279.56512,27471.6841,-3807.88102,4.6,361.55,2433668,42996,10194
Canada,2021,Nov,33752.54218,27630.50253,-6122.03965,4.2,361.59,2561250,30393,9353
Canada,2021,Dec,33752.62124,27630.50831,-6122.112929,3.9,361.62,6340666,37560,9293
Mexico,1997,Jan,6187.2,4917.4,1269.8,5.3,116.63,0,0,
Mexico,1997,Feb,6533.6,5329.9,1203.7,5.2,116.92,0,0,
Mexico,1997,Mar,6957.5,5424.5,1533,5.2,117.86,0,0,
Mexico,1997,Apr,7096.9,5720.8,1376.1,5.1,118.33,0,0,
Mexico,1997,May,7111.9,5419.7,1692.2,4.9,119.16,0,0,
Mexico,1997,Jun,7108.3,5912.8,1195.5,5,119.6,0,0,
Mexico,1997,Jul,7022.9,5984.3,1038.6,4.9,119.89,0,0,
Mexico,1997,Aug,7279.3,6271.1,1008.2,4.8,120.3,0,0,
Mexico,1997,Sep,7706.7,6325.8,1380.9,4.9,120.11,0,0,
Mexico,1997,Oct,8458.4,7165.2,1293.2,4.7,120.49,0,0,
Mexico,1997,Nov,7518.4,6618.3,900.1,4.6,120.66,0,0,
Mexico,1997,Dec,6956.5,6298.7,657.8,4.7,120.7,0,0,
Mexico,1998,Jan,7005.6,6234.2,771.4,4.6,120.87,0,0,
Mexico,1998,Feb,6959.7,6421.1,538.6,4.6,121.71,0,0,
Mexico,1998,Mar,8325.6,6911.4,1414.2,4.7,122.59,0,0,
Mexico,1998,Apr,7812.7,6396.2,1416.5,4.3,123.45,0,0,
Mexico,1998,May,7942.6,6408.3,1534.3,4.4,124.37,0,0,
Mexico,1998,Jun,7982.8,6448.7,1534.1,4.5,125.56,0,0,
Mexico,1998,Jul,7345.8,6141.9,1203.9,4.5,125.85,0,0,
Mexico,1998,Aug,7960.9,6181.3,1779.6,4.5,126.31,0,0,
Mexico,1998,Sep,8335.1,6896.1,1439,4.6,126.78,0,0,
Mexico,1998,Oct,8979.5,7268.8,1710.7,4.5,127.05,0,0,
Mexico,1998,Nov,8200.2,6979.1,1221.1,4.4,127.6,0,0,
Mexico,1998,Dec,7778.5,6485.5,1293,4.4,127.82,0,0,
Mexico,1999,Jan,7442.8,6021.1,1421.7,4.3,128.28,0,0,
Mexico,1999,Feb,7930.2,6016.6,1913.6,4.4,128.76,0,0,
Mexico,1999,Mar,9304.2,6909.7,2394.5,4.2,129.83,0,0,
Mexico,1999,Apr,8430.8,6648,1782.8,4.3,130.79,0,0,
Mexico,1999,May,8940.1,6658.5,2281.6,4.2,132.06,0,0,
Mexico,1999,Jun,9550,7069.1,2480.9,4.3,133.1,0,0,
Mexico,1999,Jul,9161.1,7120.5,2040.6,4.3,133.79,0,0,
Mexico,1999,Aug,9671.9,7474.7,2197.2,4.2,134.5,0,0,
Mexico,1999,Sep,9843.5,7805.2,2038.3,4.2,134.58,0,0,
Mexico,1999,Oct,10018.8,8460.9,1557.9,4.1,135.11,0,0,
Mexico,1999,Nov,10001.4,8201.8,1799.6,4.1,135.31,0,0,
Mexico,1999,Dec,9425.7,8522.8,902.9,4,135.6,0,0,
Mexico,2000,Jan,9583.1,7964.5,1618.6,4,136.94,0,0,
Mexico,2000,Feb,10365.4,8464.3,1901.1,4.1,136.7,0,0,
Mexico,2000,Mar,11652.5,9641.1,2011.4,4,138.27,0,0,
Mexico,2000,Apr,10554.9,9043.5,1511.4,3.8,139.57,0,0,
Mexico,2000,May,11366.7,9143.8,2222.9,4,140.69,0,0,
Mexico,2000,Jun,11944.2,9407.5,2536.7,4,142.11,0,0,
Mexico,2000,Jul,10946.5,9084.4,1862.1,4,142.83,0,0,
Mexico,2000,Aug,12305.9,10448.8,1857.1,4.1,143.27,0,0,
Mexico,2000,Sep,12344,9755.9,2588.1,3.9,143.87,0,0,
Mexico,2000,Oct,12814,10331.5,2482.5,3.9,144.33,0,0,
Mexico,2000,Nov,11939.7,9927.1,2012.6,3.9,144.79,0,0,
Mexico,2000,Dec,10109.4,8136.6,1972.8,3.9,145.24,0,0,
Mexico,2001,Jan,10706,8648,2058,4.2,145.85,0,0,
Mexico,2001,Feb,10297,8768.1,1528.9,4.2,146.8,0,0,
Mexico,2001,Mar,12045.2,9272.2,2773,4.3,148.13,0,0,
Mexico,2001,Apr,10480.8,8198.4,2282.4,4.4,149.4,0,0,
Mexico,2001,May,11430.8,8649.4,2781.4,4.3,150.63,0,0,
Mexico,2001,Jun,11437.5,8404.7,3032.8,4.5,151.88,0,0,
Mexico,2001,Jul,10578.2,7675.2,2903,4.6,152.74,0,0,
Mexico,2001,Aug,11564.7,9023.4,2541.3,4.9,153.31,0,0,
Mexico,2001,Sep,10687.4,7700.4,2987,5,153.85,0,0,
Mexico,2001,Oct,11908.5,9273.4,2635.1,5.3,154.43,0,0,
Mexico,2001,Nov,10873.1,8346,2527.1,5.5,154.4,0,0,
Mexico,2001,Dec,9328.7,7337.3,1991.4,5.7,154.93,0,0,
Mexico,2002,Jan,9981.9,7734,2247.9,5.7,155.46,0,0,
Mexico,2002,Feb,10022.5,7249.8,2772.7,5.7,156.36,0,0,
Mexico,2002,Mar,11054.8,7624.1,3430.7,5.7,157.9,0,0,
Mexico,2002,Apr,11471.3,8257.5,3213.8,5.9,159.2,0,0,
Mexico,2002,May,11928.5,8530.3,3398.2,5.8,160.93,0,0,
Mexico,2002,Jun,11311.3,8087.9,3223.4,5.8,162.49,0,0,
Mexico,2002,Jul,11292.7,7962.9,3329.8,5.8,163.57,0,0,
Mexico,2002,Aug,11854,8559.4,3294.6,5.7,164.47,0,0,
Mexico,2002,Sep,11409.2,8282.8,3126.4,5.7,165.17,0,0,
Mexico,2002,Oct,12657.9,9220.8,3437.1,5.7,165.94,0,0,
Mexico,2002,Nov,11483.8,8606.4,2877.4,5.9,166.29,0,0,
Mexico,2002,Dec,10148.1,7354.2,2793.9,6,166.97,0,0,
Mexico,2003,Jan,10830.47187,7780.125509,3050.346361,5.8,167.51,0,0,
Mexico,2003,Feb,10957.74635,7092.816796,3864.929554,5.9,168.62,0,0,
Mexico,2003,Mar,11782.87358,7804.89911,3977.97447,5.9,169.78,0,0,
Mexico,2003,Apr,11154.76735,7815.550301,3339.217049,6,171.36,0,0,
Mexico,2003,May,11494.69517,8082.311874,3412.383296,6.1,173.05,0,0,
Mexico,2003,Jun,11419.77025,8011.631939,3408.138311,6.3,174.46,0,0,
Mexico,2003,Jul,11124.66027,7904.262307,3220.397963,6.2,175.81,0,0,
Mexico,2003,Aug,11402.97121,7941.380261,3461.590949,6.1,176.94,0,0,
Mexico,2003,Sep,11816.92578,8533.646342,3283.279438,6.1,178.04,0,0,
Mexico,2003,Oct,12965.72172,9519.700336,3446.021384,6,178.63,0,0,
Mexico,2003,Nov,11692.45408,8621.338834,3071.115246,5.8,179.39,0,0,
Mexico,2003,Dec,11416.93304,8304.129738,3112.803302,5.7,180.26,0,0,
Mexico,2004,Jan,11200.69738,8083.980602,3116.716778,5.7,180.77,0,0,
Mexico,2004,Feb,11709.18403,8073.430804,3635.753226,5.6,182.32,0,0,
Mexico,2004,Mar,13593.84026,9712.127218,3881.713042,5.8,184.32,0,0,
Mexico,2004,Apr,12575.91996,9341.879476,3234.040484,5.6,186.51,0,0,
Mexico,2004,May,13049.68255,9216.334992,3833.347558,5.6,189.16,0,0,
Mexico,2004,Jun,13849.9574,9171.667476,4678.289924,5.6,191.73,0,0,
Mexico,2004,Jul,12213.05519,8744.412244,3468.642946,5.5,193.33,0,0,
Mexico,2004,Aug,13278.74049,9493.692831,3785.047659,5.4,194.62,0,0,
Mexico,2004,Sep,13520.8592,9616.555216,3904.303984,5.4,195.7,0,0,
Mexico,2004,Oct,14475.08571,10076.31934,4398.76637,5.5,196.61,0,0,
Mexico,2004,Nov,13908.86172,9977.176542,3931.685178,5.4,197.64,0,0,
Mexico,2004,Dec,12525.637,9223.708134,3301.928866,5.4,198.63,0,0,
Mexico,2005,Jan,12073.87754,9217.070481,2856.807059,5.3,199.26,0,0,
Mexico,2005,Feb,12607.08622,9010.128694,3596.957526,5.4,201.03,0,0,
Mexico,2005,Mar,14114.38699,9914.421309,4199.965681,5.2,203.88,0,0,
Mexico,2005,Apr,14281.68096,9840.007768,4441.673192,5.2,206.49,0,0,
Mexico,2005,May,14413.45659,9929.324785,4484.131805,5.1,209.21,0,0,
Mexico,2005,Jun,14848.63403,10113.51513,4735.1189,5,211.77,0,0,
Mexico,2005,Jul,12710.19884,9200.903893,3509.294947,5,213.8,0,0,
Mexico,2005,Aug,14895.5822,10626.07234,4269.50986,4.9,215.23,0,0,
Mexico,2005,Sep,14517.59694,10284.47859,4233.11835,5,216.6,0,0,
Mexico,2005,Oct,15720.30209,10941.54359,4778.7585,5,217.15,0,0,
Mexico,2005,Nov,15499.12523,10939.43238,4559.69285,5,217.71,0,0,
Mexico,2005,Dec,14426.68645,10230.68119,4196.00526,4.9,218.11,0,0,
Mexico,2006,Jan,15227.89873,10483.89028,4744.00845,4.7,218.61,0,0,
Mexico,2006,Feb,14820.116,10031.21604,4788.89996,4.8,219.59,0,0,
Mexico,2006,Mar,17363.4106,11967.95202,5395.45858,4.7,221.24,0,0,
Mexico,2006,Apr,15665.30285,10772.50358,4892.79927,4.7,222.66,0,0,
Mexico,2006,May,17154.5675,11569.6371,5584.9304,4.6,224.42,0,0,
